gene_id	WT_sIM_rep4	WT_sFM_rep3
gene:Solyc02g093910.3	18.94	21.48
gene:Solyc02g093920.3	43.03	39.93
gene:Solyc02g093930.4	15.59	18.81
gene:Solyc02g093940.3	24.7	26.98
gene:Solyc02g093950.3	30.24	35.66
gene:Solyc02g093960.3	0.34	0.63
gene:Solyc02g093970.4	19.51	16.77
gene:Solyc02g093980.3	12.42	13.07
gene:Solyc02g093990.5	1.36	1.62
gene:Solyc02g094000.1	1.07	30.84
gene:Solyc02g094010.2	0.23	0.93
gene:Solyc02g094030.3	11.45	12.26
gene:Solyc02g094040.3	0.0	0.04
gene:Solyc02g094050.5	0.8	0.82
gene:Solyc02g094080.1	0.0	0.0
gene:Solyc02g094090.5	43.62	48.84
gene:Solyc02g094100.5	22.03	20.73
gene:Solyc02g094110.1	0.06	0.07
gene:Solyc02g094120.3	50.42	57.63
gene:Solyc02g094125.1	1.79	1.41
gene:Solyc02g094130.3	151.02	166.21
gene:Solyc02g094140.4	91.61	94.19
gene:Solyc02g094150.4	5.51	6.36
gene:Solyc02g094160.1	265.09	244.93
gene:Solyc02g094170.3	44.34	42.86
gene:Solyc02g094180.3	0.12	0.0
gene:Solyc02g094190.3	2.47	2.42
gene:Solyc02g094200.3	179.76	170.99
gene:Solyc02g094210.1	2.87	0.0
gene:Solyc02g094220.2	215.32	160.71
gene:Solyc02g094230.1	0.0	0.0
gene:Solyc02g094240.1	0.0	0.0
gene:Solyc02g094250.4	15.02	11.79
gene:Solyc02g094260.1	17.28	18.33
gene:Solyc02g094270.2	0.0	0.0
gene:Solyc02g094280.4	58.65	58.11
gene:Solyc02g094290.1	0.0	0.0
gene:Solyc02g094300.4	2.76	2.18
gene:Solyc02g094310.3	2.52	2.2
gene:Solyc02g094320.3	49.95	50.16
gene:Solyc02g094330.3	40.29	44.7
gene:Solyc02g094340.1	0.02	0.0
gene:Solyc02g094350.3	24.22	19.01
gene:Solyc02g094360.3	50.91	45.71
gene:Solyc02g094370.1	0.0	0.0
gene:Solyc02g094380.3	0.0	0.04
gene:Solyc02g094390.3	75.67	84.53
gene:Solyc02g094410.4	26.21	26.0
gene:Solyc02g094420.3	20.39	16.49
gene:Solyc02g094430.4	23.93	24.63
gene:Solyc02g094440.4	198.59	181.83
gene:Solyc02g094450.2	109.19	96.09
gene:Solyc02g094460.2	0.05	0.0
gene:Solyc02g094470.3	324.19	319.41
gene:Solyc02g094480.4	9.4	10.28
gene:Solyc02g094490.4	329.5	275.63
gene:Solyc02g094500.3	37.95	34.16
gene:Solyc02g094510.4	45.69	50.08
gene:Solyc02g094520.3	92.94	90.66
gene:Solyc02g094530.1	23.09	23.36
gene:Solyc02g094540.4	34.63	35.74
gene:Solyc02g094560.3	44.68	45.32
gene:Solyc02g094570.3	8.35	8.59
gene:Solyc02g094580.3	9.16	8.37
gene:Solyc02g094585.1	0.0	0.0
gene:Solyc02g094590.3	15.34	16.87
gene:Solyc02g094600.2	19.21	20.51
gene:Solyc02g094610.1	17.64	18.74
gene:Solyc02g094640.4	35.49	39.47
gene:Solyc02g094740.1	8.18	12.2
gene:Solyc02g094750.1	5.06	5.19
gene:Solyc02g094753.2	0.2	0.1
gene:Solyc02g094860.3	0.0	0.0
gene:Solyc02g150100.1	0.0	0.0
gene:Solyc02g150102.1	0.0	0.0
gene:Solyc02g150103.1	0.0	0.08
gene:Solyc02g150105.2	0.0	0.0
gene:Solyc02g150107.1	0.0	0.0
gene:Solyc02g150108.1	0.0	0.0
gene:Solyc02g150109.1	0.0	0.0
gene:Solyc02g150111.1	0.0	0.0
gene:Solyc02g150113.2	0.0	0.0
gene:Solyc02g150114.1	0.0	0.0
gene:Solyc02g150115.2	0.0	0.0
gene:Solyc02g150116.1	0.0	0.0
gene:Solyc02g150118.1	0.0	0.0
gene:Solyc02g150120.1	159.3	164.34
gene:Solyc02g150121.2	0.0	0.0
gene:Solyc02g150123.1	0.0	0.0
gene:Solyc02g150124.1	0.0	0.05
gene:Solyc02g150126.1	0.29	0.0
gene:Solyc02g150127.1	0.04	0.0
gene:Solyc02g150128.1	0.53	0.53
gene:Solyc02g150129.1	0.0	0.0
gene:Solyc02g150130.2	0.42	0.33
gene:Solyc02g150131.2	0.0	0.11
gene:Solyc02g150132.1	0.0	0.0
gene:Solyc02g150133.1	11.78	13.55
gene:Solyc02g150135.1	0.0	0.0
gene:Solyc02g150136.1	0.0	0.0
gene:Solyc02g150137.1	0.0	0.1
gene:Solyc02g150138.2	0.0	0.0
gene:Solyc02g150139.1	1.48	0.82
gene:Solyc02g150140.2	3.24	2.54
gene:Solyc02g150141.1	0.0	0.14
gene:Solyc02g150142.1	0.0	0.0
gene:Solyc02g150144.1	0.07	0.0
gene:Solyc02g150145.1	0.0	0.0
gene:Solyc02g150146.1	1.03	1.07
gene:Solyc02g150147.1	0.46	1.28
gene:Solyc02g150148.1	0.0	0.0
gene:Solyc02g150149.1	0.33	0.58
gene:Solyc02g150150.1	0.0	2.19
gene:Solyc02g160010.1	0.0	0.0
gene:Solyc02g160020.1	0.0	0.27
gene:Solyc02g160030.1	0.0	0.0
gene:Solyc02g160040.1	0.0	0.0
gene:Solyc02g160050.1	0.0	0.0
gene:Solyc02g160060.1	0.0	0.0
gene:Solyc02g160070.1	0.19	0.0
gene:Solyc02g160080.1	0.0	0.0
gene:Solyc02g160090.1	0.0	0.0
gene:Solyc02g160100.1	0.0	0.0
gene:Solyc02g160110.1	0.0	0.0
gene:Solyc02g160120.1	0.0	0.0
gene:Solyc02g160130.1	0.0	0.0
gene:Solyc02g160140.1	0.0	0.0
gene:Solyc02g160150.1	0.0	0.0
gene:Solyc02g160160.1	0.0	0.0
gene:Solyc02g160170.1	0.0	0.03
gene:Solyc02g160180.1	0.0	0.0
gene:Solyc02g160190.1	0.0	0.0
gene:Solyc02g160200.1	0.0	0.0
gene:Solyc02g160210.1	0.0	0.1
gene:Solyc02g160220.1	1.48	0.96
gene:Solyc02g160230.1	0.0	0.0
gene:Solyc02g160240.1	0.0	0.0
gene:Solyc02g160250.1	0.0	0.0
gene:Solyc02g160260.1	0.0	0.0
gene:Solyc02g160270.1	0.0	0.0
gene:Solyc02g160280.1	0.32	0.53
gene:Solyc02g160290.1	0.16	0.2
gene:Solyc02g160300.1	0.0	0.0
gene:Solyc02g160310.1	0.0	0.0
gene:Solyc02g160320.1	0.0	0.0
gene:Solyc02g160330.1	0.0	0.0
gene:Solyc02g160340.1	2.67	1.79
gene:Solyc02g160350.1	0.0	0.0
gene:Solyc02g160360.1	0.0	0.0
gene:Solyc02g160370.1	0.44	0.0
gene:Solyc02g160380.1	0.0	0.0
gene:Solyc02g160390.1	0.0	0.0
gene:Solyc02g160400.1	0.0	0.0
gene:Solyc02g160410.1	0.0	0.0
gene:Solyc02g160420.1	0.0	0.0
gene:Solyc02g160430.1	0.0	0.0
gene:Solyc02g160440.1	0.0	0.0
gene:Solyc02g160450.1	0.0	0.0
gene:Solyc02g160460.1	0.0	0.0
gene:Solyc02g160470.1	0.0	0.0
gene:Solyc02g160480.1	0.0	0.0
gene:Solyc02g160490.1	0.0	0.0
gene:Solyc02g160500.1	0.0	0.0
gene:Solyc02g160510.1	0.0	0.0
gene:Solyc02g160520.1	0.0	0.0
gene:Solyc02g160530.1	0.0	0.0
gene:Solyc02g160540.1	0.0	0.0
gene:Solyc02g160550.1	0.0	0.0
gene:Solyc02g160560.1	0.0	0.0
gene:Solyc02g160570.1	0.0	0.0
gene:Solyc02g160580.1	0.0	0.0
gene:Solyc02g160590.1	0.0	0.0
gene:Solyc02g160600.1	0.0	0.0
gene:Solyc02g160610.1	0.0	0.0
gene:Solyc02g160620.1	0.0	0.0
gene:Solyc02g160630.1	0.0	0.0
gene:Solyc02g160640.1	6.05	8.64
gene:Solyc02g160650.1	0.0	0.0
gene:Solyc02g160660.1	0.0	0.0
gene:Solyc02g160670.1	0.0	0.0
gene:Solyc02g160680.1	0.0	0.0
gene:Solyc02g160690.1	0.0	0.0
gene:Solyc02g160700.1	0.0	0.0
gene:Solyc02g160710.1	0.0	0.0
gene:Solyc02g160720.1	0.0	0.0
gene:Solyc02g160730.1	0.0	0.0
gene:Solyc02g160740.1	0.0	0.0
gene:Solyc02g160750.1	0.0	0.0
gene:Solyc02g160760.1	0.0	0.0
gene:Solyc02g160770.1	0.0	0.0
gene:Solyc02g160780.1	0.0	0.0
gene:Solyc02g160790.1	0.0	0.0
gene:Solyc02g160800.1	0.0	0.0
gene:Solyc02g160810.1	0.0	0.0
gene:Solyc02g160820.1	0.0	0.0
gene:Solyc02g160830.1	0.0	0.0
gene:Solyc02g160840.1	0.0	0.0
gene:Solyc02g160850.1	0.0	0.0
gene:Solyc02g160860.1	0.0	0.0
gene:Solyc02g160870.1	0.0	0.0
gene:Solyc02g160880.1	0.0	0.0
gene:Solyc02g160890.1	0.0	0.0
gene:Solyc02g160900.1	0.0	0.0
gene:Solyc02g160910.1	0.0	0.0
gene:Solyc02g160920.1	0.0	0.0
gene:Solyc02g160930.1	0.0	0.0
gene:Solyc02g160940.1	0.0	0.0
gene:Solyc02g160950.1	0.0	0.0
gene:Solyc02g160960.1	0.0	0.0
gene:Solyc02g160970.1	0.0	0.0
gene:Solyc02g160980.1	0.0	0.0
gene:Solyc02g160990.1	0.0	0.0
gene:Solyc02g161000.1	0.0	0.0
gene:Solyc02g161010.1	0.0	0.0
gene:Solyc02g161020.1	0.0	0.0
gene:Solyc02g161030.1	0.0	0.0
gene:Solyc02g161040.1	0.0	0.0
gene:Solyc02g161050.1	0.0	0.0
gene:Solyc02g161060.1	0.0	0.0
gene:Solyc02g161070.1	0.0	0.0
gene:Solyc02g161080.1	0.0	0.0
gene:Solyc02g161090.1	0.0	0.0
gene:Solyc02g161100.1	0.0	0.0
gene:Solyc02g161110.1	0.0	0.0
gene:Solyc02g161120.1	0.0	0.0
gene:Solyc02g161130.1	0.0	0.0
gene:Solyc02g161140.1	0.0	0.0
gene:Solyc02g161150.1	0.0	0.0
gene:Solyc02g161160.1	0.0	0.0
gene:Solyc02g161170.1	0.0	0.0
gene:Solyc02g161180.1	0.0	0.0
gene:Solyc02g161190.1	0.0	0.0
gene:Solyc02g161200.1	0.0	0.0
gene:Solyc02g161210.1	0.0	0.0
gene:Solyc02g161220.1	0.0	0.0
gene:Solyc02g161230.1	0.25	0.0
gene:Solyc02g161240.1	0.0	0.0
gene:Solyc02g161250.1	0.0	0.0
gene:Solyc02g161260.1	0.0	0.0
gene:Solyc02g161270.1	0.0	0.0
gene:Solyc02g161280.1	0.0	0.0
gene:Solyc02g161290.1	0.0	0.0
gene:Solyc02g161300.1	0.0	0.0
gene:Solyc02g161310.1	0.0	0.0
gene:Solyc02g161320.1	0.0	0.0
gene:Solyc02g161330.1	0.0	0.0
gene:Solyc02g161340.1	0.0	0.0
gene:Solyc02g161350.1	0.0	0.0
gene:Solyc02g161360.1	0.0	0.0
gene:Solyc02g161370.1	0.0	0.0
gene:Solyc02g161380.1	0.0	0.0
gene:Solyc02g161390.1	0.0	0.0
gene:Solyc02g161400.1	0.0	0.0
gene:Solyc02g161410.1	0.0	0.0
gene:Solyc02g161420.1	0.0	0.0
gene:Solyc02g161430.1	0.0	0.0
gene:Solyc02g161440.1	0.0	0.0
gene:Solyc02g161450.1	0.0	0.0
gene:Solyc02g161460.1	0.0	0.0
gene:Solyc02g161470.1	0.0	0.0
gene:Solyc02g161480.1	0.0	0.0
gene:Solyc02g161490.1	0.0	0.0
gene:Solyc02g161500.1	0.0	0.0
gene:Solyc02g161510.1	0.0	0.0
gene:Solyc02g161520.1	0.0	0.0
gene:Solyc02g161530.1	0.0	0.0
gene:Solyc02g161540.1	1.14	4.9
gene:Solyc02g161550.1	3.5	3.67
gene:Solyc02g161560.1	0.0	0.0
gene:Solyc02g161570.1	0.0	0.0
gene:Solyc02g161580.1	0.0	0.0
gene:Solyc02g161590.1	0.0	0.0
gene:Solyc02g161600.1	0.0	0.0
gene:Solyc02g161610.1	0.0	0.0
gene:Solyc02g161620.1	0.0	0.0
gene:Solyc02g161630.1	0.0	0.0
gene:Solyc03g004000.1	0.0	0.0
gene:Solyc03g004003.1	0.0	0.0
gene:Solyc03g004007.1	0.0	0.0
gene:Solyc03g005000.4	10.31	10.44
gene:Solyc03g005010.4	30.91	32.88
gene:Solyc03g005020.3	0.03	0.0
gene:Solyc03g005030.3	14.54	12.0
gene:Solyc03g005040.1	0.0	0.5
gene:Solyc03g005050.3	197.74	185.1
gene:Solyc03g005060.4	11.72	9.76
gene:Solyc03g005080.4	24.25	28.1
gene:Solyc03g005090.4	18.74	19.47
gene:Solyc03g005100.3	35.16	34.3
gene:Solyc03g005110.3	95.39	97.19
gene:Solyc03g005120.3	33.95	34.48
gene:Solyc03g005130.3	11.18	11.43
gene:Solyc03g005140.2	0.35	0.58
gene:Solyc03g005150.3	0.03	0.07
gene:Solyc03g005160.5	0.0	0.0
gene:Solyc03g005170.3	11.59	13.39
gene:Solyc03g005180.1	3.77	4.58
gene:Solyc03g005190.3	7.39	8.22
gene:Solyc03g005200.3	0.0	0.0
gene:Solyc03g005210.4	0.0	0.0
gene:Solyc03g005213.1	0.0	0.0
gene:Solyc03g005217.1	0.0	0.0
gene:Solyc03g005220.4	190.49	165.73
gene:Solyc03g005230.3	110.47	112.75
gene:Solyc03g005240.2	0.32	1.49
gene:Solyc03g005250.5	10.72	13.07
gene:Solyc03g005260.3	21.42	22.44
gene:Solyc03g005270.3	63.34	61.1
gene:Solyc03g005280.4	0.0	0.0
gene:Solyc03g005290.2	0.0	0.09
gene:Solyc03g005300.3	36.89	35.49
gene:Solyc03g005310.4	77.91	78.91
gene:Solyc03g005320.3	1.35	3.87
gene:Solyc03g005330.1	1.69	1.52
gene:Solyc03g005340.4	39.54	42.84
gene:Solyc03g005350.3	21.8	20.52
gene:Solyc03g005370.1	0.0	0.0
gene:Solyc03g005380.3	8.14	8.71
gene:Solyc03g005390.3	27.04	33.95
gene:Solyc03g005393.1	0.0	0.0
gene:Solyc03g005395.1	0.0	0.0
gene:Solyc03g005397.1	0.0	0.0
gene:Solyc03g005410.4	36.84	39.97
gene:Solyc03g005420.2	4.53	5.49
gene:Solyc03g005430.5	10.7	11.03
gene:Solyc03g005440.3	10.66	11.74
gene:Solyc03g005450.3	0.69	0.96
gene:Solyc03g005455.1	0.0	0.0
gene:Solyc03g005460.4	57.1	52.86
gene:Solyc03g005470.3	306.92	323.03
gene:Solyc03g005480.4	0.0	0.0
gene:Solyc03g005490.4	0.0	0.0
gene:Solyc03g005500.1	0.0	0.0
gene:Solyc03g005510.2	0.0	0.0
gene:Solyc03g005520.1	0.0	0.0
gene:Solyc03g005530.1	0.0	0.07
gene:Solyc03g005550.3	0.0	0.0
gene:Solyc03g005555.1	0.0	0.0
gene:Solyc03g005570.3	0.04	0.15
gene:Solyc03g005580.2	0.0	0.0
gene:Solyc03g005590.2	0.26	0.33
gene:Solyc03g005600.3	33.05	32.56
gene:Solyc03g005610.5	0.0	0.0
gene:Solyc03g005630.3	0.25	0.21
gene:Solyc03g005640.1	0.0	0.0
gene:Solyc03g005650.1	0.0	0.0
gene:Solyc03g005660.5	1.93	1.55
gene:Solyc03g005670.3	0.15	0.08
gene:Solyc03g005680.3	137.4	140.9
gene:Solyc03g005690.3	40.43	47.19
gene:Solyc03g005700.1	260.17	223.3
gene:Solyc03g005720.3	0.0	0.0
gene:Solyc03g005730.4	94.55	98.69
gene:Solyc03g005740.3	330.13	278.2
gene:Solyc03g005750.3	79.17	80.84
gene:Solyc03g005760.1	640.35	636.1
gene:Solyc03g005770.4	56.15	53.9
gene:Solyc03g005780.3	6.34	6.77
gene:Solyc03g005800.4	14.96	15.91
gene:Solyc03g005810.4	0.45	0.54
gene:Solyc03g005820.3	1.94	1.81
gene:Solyc03g005830.4	11.39	13.42
gene:Solyc03g005840.3	0.0	0.0
gene:Solyc03g005850.2	0.0	0.22
gene:Solyc03g005860.4	0.0	0.01
gene:Solyc03g005870.5	113.66	131.85
gene:Solyc03g005880.3	0.11	0.0
gene:Solyc03g005900.5	0.08	0.28
gene:Solyc03g005910.3	0.85	4.02
gene:Solyc03g005920.4	21.73	21.81
gene:Solyc03g005930.3	14.76	15.35
gene:Solyc03g005940.5	0.0	0.0
gene:Solyc03g005947.1	0.0	0.0
gene:Solyc03g005960.3	0.85	0.15
gene:Solyc03g005970.5	5.71	7.12
gene:Solyc03g005980.3	0.0	0.0
gene:Solyc03g005990.3	16.6	17.67
gene:Solyc03g006000.3	6.53	6.17
gene:Solyc03g006010.3	0.38	0.46
gene:Solyc03g006020.3	9.29	9.03
gene:Solyc03g006030.4	0.05	0.09
gene:Solyc03g006040.3	60.77	38.24
gene:Solyc03g006043.1	0.0	0.0
gene:Solyc03g006047.1	0.0	0.0
gene:Solyc03g006050.5	13.67	10.87
gene:Solyc03g006060.3	8.03	7.14
gene:Solyc03g006070.3	38.88	47.55
gene:Solyc03g006080.4	0.12	0.26
gene:Solyc03g006100.4	0.79	0.42
gene:Solyc03g006110.4	0.0	0.0
gene:Solyc03g006130.3	4.75	5.82
gene:Solyc03g006140.3	32.53	38.09
gene:Solyc03g006150.2	0.0	0.0
gene:Solyc03g006160.1	0.0	0.0
gene:Solyc03g006170.4	0.0	0.0
gene:Solyc03g006177.2	18.96	18.44
gene:Solyc03g006200.3	0.0	0.0
gene:Solyc03g006210.2	0.0	0.0
gene:Solyc03g006220.5	0.75	0.82
gene:Solyc03g006230.1	0.0	0.0
gene:Solyc03g006240.3	17.47	17.54
gene:Solyc03g006250.2	0.28	0.59
gene:Solyc03g006260.5	0.0	0.0
gene:Solyc03g006270.3	0.13	0.11
gene:Solyc03g006280.4	8.26	8.68
gene:Solyc03g006290.5	0.0	0.0
gene:Solyc03g006300.3	14.55	16.6
gene:Solyc03g006310.4	13.91	13.47
gene:Solyc03g006320.1	20.96	18.78
gene:Solyc03g006330.5	9.58	9.47
gene:Solyc03g006350.3	11.61	11.56
gene:Solyc03g006360.3	38.22	33.7
gene:Solyc03g006365.1	0.08	0.09
gene:Solyc03g006370.3	0.0	0.0
gene:Solyc03g006380.4	6.67	8.99
gene:Solyc03g006390.2	11.77	10.4
gene:Solyc03g006400.3	13.37	13.5
gene:Solyc03g006410.3	0.08	0.05
gene:Solyc03g006430.3	8.53	9.36
gene:Solyc03g006440.4	0.0	0.0
gene:Solyc03g006450.3	1.0	1.56
gene:Solyc03g006452.1	0.0	0.0
gene:Solyc03g006454.1	0.0	0.0
gene:Solyc03g006456.1	0.0	0.0
gene:Solyc03g006458.1	0.0	0.0
gene:Solyc03g006460.5	24.76	27.64
gene:Solyc03g006470.4	0.0	0.0
gene:Solyc03g006480.4	0.0	0.0
gene:Solyc03g006490.3	428.86	587.03
gene:Solyc03g006500.3	5.99	6.93
gene:Solyc03g006510.5	78.83	79.05
gene:Solyc03g006520.3	26.62	25.58
gene:Solyc03g006530.3	0.01	0.02
gene:Solyc03g006540.3	5.78	4.58
gene:Solyc03g006545.1	0.0	0.0
gene:Solyc03g006550.4	0.0	0.04
gene:Solyc03g006560.4	12.92	12.28
gene:Solyc03g006570.3	9.95	10.11
gene:Solyc03g006580.3	44.63	52.58
gene:Solyc03g006590.3	288.24	193.86
gene:Solyc03g006600.1	5.14	8.26
gene:Solyc03g006610.3	0.2	0.34
gene:Solyc03g006620.3	2.01	2.51
gene:Solyc03g006630.3	2.91	2.47
gene:Solyc03g006640.3	15.86	18.45
gene:Solyc03g006650.2	0.03	0.04
gene:Solyc03g006660.3	12.26	11.9
gene:Solyc03g006670.5	0.63	0.8
gene:Solyc03g006680.3	110.66	107.75
gene:Solyc03g006690.1	0.0	0.0
gene:Solyc03g006700.3	0.0	0.0
gene:Solyc03g006710.1	0.0	0.0
gene:Solyc03g006712.1	0.0	0.0
gene:Solyc03g006714.1	0.0	0.0
gene:Solyc03g006716.1	0.0	0.0
gene:Solyc03g006718.1	0.0	0.0
gene:Solyc03g006720.1	0.0	0.0
gene:Solyc03g006730.3	0.0	0.0
gene:Solyc03g006740.3	0.22	0.0
gene:Solyc03g006750.1	0.0	0.53
gene:Solyc03g006760.4	0.24	0.41
gene:Solyc03g006770.5	1.33	2.16
gene:Solyc03g006780.2	2.39	3.59
gene:Solyc03g006800.1	106.47	127.4
gene:Solyc03g006810.3	1.27	0.79
gene:Solyc03g006820.3	23.14	25.06
gene:Solyc03g006830.3	22.67	17.61
gene:Solyc03g006840.5	14.52	19.0
gene:Solyc03g006850.3	12.74	14.03
gene:Solyc03g006860.3	10.63	9.42
gene:Solyc03g006870.3	13.41	15.44
gene:Solyc03g006880.3	5.78	8.68
gene:Solyc03g006890.4	0.0	0.0
gene:Solyc03g006900.2	19.25	20.79
gene:Solyc03g006903.1	0.0	0.0
gene:Solyc03g006907.1	0.0	0.0
gene:Solyc03g006910.3	0.44	0.41
gene:Solyc03g006915.1	0.29	0.11
gene:Solyc03g006920.2	26.59	27.59
gene:Solyc03g006930.3	0.0	0.06
gene:Solyc03g006940.3	0.0	0.0
gene:Solyc03g006950.3	0.0	0.0
gene:Solyc03g006960.4	3.11	3.07
gene:Solyc03g006970.1	90.29	94.82
gene:Solyc03g006980.5	0.08	0.1
gene:Solyc03g006990.1	3.21	3.09
gene:Solyc03g007000.4	19.9	21.28
gene:Solyc03g007010.4	17.34	18.62
gene:Solyc03g007020.2	0.0	0.0
gene:Solyc03g007030.3	18.26	6.13
gene:Solyc03g007050.3	266.46	256.97
gene:Solyc03g007060.3	3.27	3.36
gene:Solyc03g007070.3	17.42	18.69
gene:Solyc03g007080.5	0.65	1.07
gene:Solyc03g007090.1	1.27	1.01
gene:Solyc03g007100.3	57.97	59.84
gene:Solyc03g007110.3	58.7	59.69
gene:Solyc03g007120.3	28.9	29.57
gene:Solyc03g007130.4	66.94	73.98
gene:Solyc03g007140.3	17.07	19.61
gene:Solyc03g007150.3	29.02	28.56
gene:Solyc03g007160.1	0.0	0.0
gene:Solyc03g007170.3	110.53	94.44
gene:Solyc03g007180.1	10.87	9.8
gene:Solyc03g007190.3	19.87	23.36
gene:Solyc03g007200.2	0.0	0.0
gene:Solyc03g007210.3	4.49	5.99
gene:Solyc03g007220.3	14.19	12.78
gene:Solyc03g007230.4	28.48	35.33
gene:Solyc03g007240.3	337.38	325.57
gene:Solyc03g007250.1	29.55	27.08
gene:Solyc03g007260.3	15.46	14.8
gene:Solyc03g007270.3	47.33	46.15
gene:Solyc03g007290.4	6.92	3.8
gene:Solyc03g007310.3	44.21	41.7
gene:Solyc03g007320.4	67.0	65.12
gene:Solyc03g007330.3	21.53	20.28
gene:Solyc03g007340.5	2.79	4.38
gene:Solyc03g007350.1	6.25	5.83
gene:Solyc03g007360.3	0.0	0.0
gene:Solyc03g007370.3	2.33	2.97
gene:Solyc03g007380.2	0.0	0.0
gene:Solyc03g007390.4	6.86	8.77
gene:Solyc03g007400.2	4.69	5.92
gene:Solyc03g007410.5	0.07	0.0
gene:Solyc03g007420.3	15.62	16.08
gene:Solyc03g007430.3	15.51	14.53
gene:Solyc03g007440.4	21.24	20.56
gene:Solyc03g007460.3	5.19	4.76
gene:Solyc03g007470.4	106.48	97.28
gene:Solyc03g007480.3	37.23	35.07
gene:Solyc03g007485.1	15.59	19.7
gene:Solyc03g007490.3	24.96	24.48
gene:Solyc03g007500.4	16.89	16.5
gene:Solyc03g007520.3	67.71	63.44
gene:Solyc03g007530.3	2.11	1.25
gene:Solyc03g007540.3	10.12	13.57
gene:Solyc03g007550.4	16.06	16.05
gene:Solyc03g007560.2	1.07	0.78
gene:Solyc03g007570.3	0.0	0.0
gene:Solyc03g007590.4	20.01	20.13
gene:Solyc03g007600.3	27.23	32.89
gene:Solyc03g007610.4	65.64	66.96
gene:Solyc03g007620.3	28.54	29.46
gene:Solyc03g007640.1	0.0	0.0
gene:Solyc03g007650.2	0.29	0.0
gene:Solyc03g007660.4	110.92	119.45
gene:Solyc03g007670.4	101.72	102.87
gene:Solyc03g007680.3	22.03	22.02
gene:Solyc03g007690.1	56.22	63.66
gene:Solyc03g007700.1	73.76	75.93
gene:Solyc03g007710.3	50.74	44.71
gene:Solyc03g007720.3	11.07	16.32
gene:Solyc03g007730.1	0.0	0.0
gene:Solyc03g007740.3	444.16	426.82
gene:Solyc03g007750.3	21.67	23.13
gene:Solyc03g007760.3	1.94	2.64
gene:Solyc03g007770.3	0.53	0.49
gene:Solyc03g007775.2	0.1	0.12
gene:Solyc03g007780.1	0.0	0.0
gene:Solyc03g007790.3	0.0	0.0
gene:Solyc03g007800.3	34.43	34.43
gene:Solyc03g007810.3	193.43	190.32
gene:Solyc03g007820.3	2.47	2.4
gene:Solyc03g007830.3	48.34	51.36
gene:Solyc03g007840.1	3.18	3.26
gene:Solyc03g007850.1	0.39	0.15
gene:Solyc03g007860.1	6.29	5.96
gene:Solyc03g007870.3	3.6	2.88
gene:Solyc03g007880.3	0.67	0.81
gene:Solyc03g007890.3	6.56	7.93
gene:Solyc03g007900.3	15.06	13.98
gene:Solyc03g007910.3	0.0	0.0
gene:Solyc03g007920.4	30.44	29.07
gene:Solyc03g007930.4	0.95	0.57
gene:Solyc03g007940.5	0.33	0.22
gene:Solyc03g007950.3	0.05	0.03
gene:Solyc03g007960.3	0.11	0.55
gene:Solyc03g007970.2	13.11	15.08
gene:Solyc03g007980.1	52.58	50.91
gene:Solyc03g007990.2	63.11	78.42
gene:Solyc03g008010.3	73.96	76.01
gene:Solyc03g008013.1	0.15	0.42
gene:Solyc03g008015.1	0.0	0.0
gene:Solyc03g008017.1	0.0	0.0
gene:Solyc03g013020.1	0.0	0.0
gene:Solyc03g013030.3	66.85	63.88
gene:Solyc03g013040.1	0.0	0.0
gene:Solyc03g013050.1	0.0	0.0
gene:Solyc03g013070.1	0.0	0.0
gene:Solyc03g013080.1	0.0	0.0
gene:Solyc03g013090.1	0.0	0.0
gene:Solyc03g013100.1	0.0	0.0
gene:Solyc03g013130.1	0.0	0.0
gene:Solyc03g013140.1	0.0	0.0
gene:Solyc03g013150.1	0.0	0.0
gene:Solyc03g013160.5	3.86	3.5
gene:Solyc03g013180.1	0.0	0.0
gene:Solyc03g013220.1	0.0	0.0
gene:Solyc03g013230.1	0.0	0.0
gene:Solyc03g013240.5	1.65	1.8
gene:Solyc03g013250.4	51.35	46.47
gene:Solyc03g013260.3	0.0	0.0
gene:Solyc03g013290.1	0.0	0.0
gene:Solyc03g013297.1	0.0	0.0
gene:Solyc03g013300.1	0.0	0.0
gene:Solyc03g013304.2	0.31	0.23
gene:Solyc03g013310.3	0.0	0.0
gene:Solyc03g013320.1	0.0	0.0
gene:Solyc03g013330.1	0.0	0.0
gene:Solyc03g013335.1	0.0	0.0
gene:Solyc03g013340.3	0.0	0.0
gene:Solyc03g013370.1	0.0	0.0
gene:Solyc03g013380.1	0.0	0.0
gene:Solyc03g013420.1	0.0	0.0
gene:Solyc03g013440.5	0.0	0.03
gene:Solyc03g013450.3	0.0	0.0
gene:Solyc03g013455.2	0.0	0.0
gene:Solyc03g013460.1	0.0	0.0
gene:Solyc03g013470.1	0.0	0.0
gene:Solyc03g013480.1	0.0	0.0
gene:Solyc03g013490.1	0.0	0.0
gene:Solyc03g013500.1	0.0	0.0
gene:Solyc03g013510.1	0.0	0.0
gene:Solyc03g013600.1	0.0	0.0
gene:Solyc03g013610.1	0.0	0.0
gene:Solyc03g013615.2	0.0	0.0
gene:Solyc03g013620.1	0.0	0.0
gene:Solyc03g013630.4	5.35	5.59
gene:Solyc03g019630.1	0.0	0.0
gene:Solyc03g019640.1	1.33	1.29
gene:Solyc03g019650.3	13.33	12.24
gene:Solyc03g019660.5	15.82	16.54
gene:Solyc03g019670.3	7.03	8.01
gene:Solyc03g019680.3	2.86	2.28
