gene_id	WT_sIM_rep4	WT_sFM_rep3
gene:Solyc01g095030.3	15.58	16.29
gene:Solyc01g095040.3	79.05	80.28
gene:Solyc01g095050.3	339.14	371.65
gene:Solyc01g095060.5	1.49	1.43
gene:Solyc01g095070.5	7.2	9.42
gene:Solyc01g095080.3	0.7	0.82
gene:Solyc01g095090.3	9.97	9.71
gene:Solyc01g095100.4	4.62	4.26
gene:Solyc01g095110.5	13.98	12.25
gene:Solyc01g095120.3	25.88	26.97
gene:Solyc01g095130.4	3.86	3.85
gene:Solyc01g095140.5	2.13	6.83
gene:Solyc01g095150.3	0.74	12.48
gene:Solyc01g095160.3	3.14	2.64
gene:Solyc01g095180.2	15.05	15.88
gene:Solyc01g095190.2	0.13	0.16
gene:Solyc01g095200.3	85.08	78.64
gene:Solyc01g095210.3	23.1	22.41
gene:Solyc01g095220.2	45.77	38.33
gene:Solyc01g095230.5	28.07	29.37
gene:Solyc01g095240.4	0.04	0.0
gene:Solyc01g095250.1	0.05	0.0
gene:Solyc01g095260.2	0.0	0.0
gene:Solyc01g095270.3	12.55	13.33
gene:Solyc01g095280.4	12.42	13.84
gene:Solyc01g095290.4	9.53	10.82
gene:Solyc01g095300.3	26.12	24.34
gene:Solyc01g095310.1	0.16	0.12
gene:Solyc01g095320.4	1.41	1.42
gene:Solyc01g095330.2	1.4	0.57
gene:Solyc01g095360.2	13.56	15.24
gene:Solyc01g095370.3	46.08	43.88
gene:Solyc01g095380.1	0.0	0.0
gene:Solyc01g095390.3	0.51	0.55
gene:Solyc01g095400.5	29.4	34.92
gene:Solyc01g095410.3	221.32	196.5
gene:Solyc01g095420.4	17.64	16.65
gene:Solyc01g095430.3	32.97	36.49
gene:Solyc01g095440.2	0.0	0.0
gene:Solyc01g095450.5	0.43	0.34
gene:Solyc01g095460.3	35.42	35.58
gene:Solyc01g095470.3	71.8	70.49
gene:Solyc01g095490.3	13.37	13.75
gene:Solyc01g095500.3	1.0	1.21
gene:Solyc01g095510.3	2.05	1.62
gene:Solyc01g095515.1	0.0	0.73
gene:Solyc01g095530.2	24.02	18.25
gene:Solyc01g095540.3	12.77	10.63
gene:Solyc01g095550.2	0.0	0.02
gene:Solyc01g095560.3	0.0	0.07
gene:Solyc01g095570.3	18.35	19.88
gene:Solyc01g095580.3	14.63	11.83
gene:Solyc01g095590.3	27.28	30.39
gene:Solyc01g095600.4	1.08	1.3
gene:Solyc01g095610.4	0.69	0.38
gene:Solyc01g095620.3	37.35	44.64
gene:Solyc01g095630.3	6.37	7.02
gene:Solyc01g095640.2	0.0	0.47
gene:Solyc01g095650.4	31.92	27.67
gene:Solyc01g095670.4	28.61	28.97
gene:Solyc01g095680.2	11.14	10.83
gene:Solyc01g095690.2	4.66	4.31
gene:Solyc01g095700.3	14.69	13.44
gene:Solyc01g095710.3	8.38	8.26
gene:Solyc01g095720.3	2.85	3.64
gene:Solyc01g095730.4	15.19	15.1
gene:Solyc01g095740.5	26.24	26.2
gene:Solyc01g095750.3	0.02	0.04
gene:Solyc01g095760.3	0.43	0.35
gene:Solyc01g095770.3	0.03	0.04
gene:Solyc01g095800.3	32.87	33.57
gene:Solyc01g095810.3	0.1	0.12
gene:Solyc01g095820.2	0.0	0.0
gene:Solyc01g095840.2	0.0	0.0
gene:Solyc01g095850.1	0.0	0.0
gene:Solyc01g095860.3	0.07	0.04
gene:Solyc01g095870.3	0.74	0.49
gene:Solyc01g095880.1	0.0	0.0
gene:Solyc01g095890.4	14.78	15.24
gene:Solyc01g095895.1	0.0	0.0
gene:Solyc01g095900.4	5.75	6.41
gene:Solyc01g095905.1	0.0	0.0
gene:Solyc01g095910.2	0.0	0.0
gene:Solyc01g095920.4	0.0	0.0
gene:Solyc01g095930.4	0.07	0.03
gene:Solyc01g095950.1	0.0	0.0
gene:Solyc01g095960.4	9.59	3.37
gene:Solyc01g095970.3	27.6	23.68
gene:Solyc01g095980.3	13.67	15.33
gene:Solyc01g095990.3	25.42	31.5
gene:Solyc01g096000.2	18.14	15.7
gene:Solyc01g096010.4	14.96	16.29
gene:Solyc01g096020.4	14.69	14.53
gene:Solyc01g096030.4	4.67	5.27
gene:Solyc01g096040.5	34.23	28.63
gene:Solyc01g096050.4	5.54	8.31
gene:Solyc01g096060.4	53.98	49.47
gene:Solyc01g096070.3	19.43	9.79
gene:Solyc01g096080.3	12.44	11.81
gene:Solyc01g096090.5	241.48	247.94
gene:Solyc01g096100.2	21.33	21.4
gene:Solyc01g096110.3	11.53	11.19
gene:Solyc01g096120.3	1.31	0.32
gene:Solyc01g096130.3	22.6	23.61
gene:Solyc01g096140.3	0.0	0.0
gene:Solyc01g096150.5	2.38	2.21
gene:Solyc01g096160.4	5.83	5.33
gene:Solyc01g096170.4	0.24	0.09
gene:Solyc01g096180.4	8.35	8.23
gene:Solyc01g096190.3	9.89	8.16
gene:Solyc01g096200.4	6.84	7.54
gene:Solyc01g096210.5	7.78	9.42
gene:Solyc01g096220.3	23.63	21.03
gene:Solyc01g096230.4	3.41	3.79
gene:Solyc01g096240.4	73.02	89.22
gene:Solyc01g096250.2	0.22	0.04
gene:Solyc01g096260.5	0.0	0.0
gene:Solyc01g096270.3	159.98	140.32
gene:Solyc01g096280.2	1.45	1.21
gene:Solyc01g096290.5	885.59	793.3
gene:Solyc01g096300.4	6.29	5.9
gene:Solyc01g096320.3	0.0	0.0
gene:Solyc01g096330.2	0.1	0.22
gene:Solyc01g096340.3	2.8	2.91
gene:Solyc01g096350.3	17.76	18.2
gene:Solyc01g096360.3	3.5	3.49
gene:Solyc01g096370.4	32.19	31.26
gene:Solyc01g096380.1	0.55	0.53
gene:Solyc01g096390.4	46.04	48.2
gene:Solyc01g096400.5	1.24	0.95
gene:Solyc01g096405.1	0.0	0.0
gene:Solyc01g096410.4	8.51	8.24
gene:Solyc01g096420.3	2.02	1.39
gene:Solyc01g096430.4	20.74	21.69
gene:Solyc01g096440.4	1.71	1.91
gene:Solyc01g096450.5	401.14	369.78
gene:Solyc01g096460.2	8.05	7.16
gene:Solyc01g096470.3	0.0	0.0
gene:Solyc01g096480.3	14.57	14.53
gene:Solyc01g096490.3	22.8	24.34
gene:Solyc01g096500.3	25.49	25.9
gene:Solyc01g096510.2	0.0	0.16
gene:Solyc01g096520.3	100.96	96.72
gene:Solyc01g096530.3	20.85	16.96
gene:Solyc01g096540.4	26.57	26.98
gene:Solyc01g096550.3	30.61	27.94
gene:Solyc01g096560.3	0.0	0.0
gene:Solyc01g096570.3	120.51	118.0
gene:Solyc01g096580.3	824.39	723.83
gene:Solyc01g096590.3	771.07	665.97
gene:Solyc01g096600.4	39.58	40.42
gene:Solyc01g096610.4	24.45	19.98
gene:Solyc01g096620.4	9.85	12.16
gene:Solyc01g096630.3	10.58	10.98
gene:Solyc01g096650.4	5.89	3.96
gene:Solyc01g096660.3	22.68	19.8
gene:Solyc01g096670.5	39.35	50.53
gene:Solyc01g096680.4	23.69	23.45
gene:Solyc01g096690.3	0.0	0.14
gene:Solyc01g096700.4	149.91	184.58
gene:Solyc01g096720.4	0.05	0.19
gene:Solyc01g096730.2	16.35	18.2
gene:Solyc01g096740.4	26.86	37.95
gene:Solyc01g096750.1	6.64	4.07
gene:Solyc01g096760.3	62.96	50.96
gene:Solyc01g096770.2	61.2	48.7
gene:Solyc01g096790.4	16.46	20.15
gene:Solyc01g096800.3	49.38	42.47
gene:Solyc01g096810.3	44.8	50.59
gene:Solyc01g096830.3	42.8	40.87
gene:Solyc01g096840.3	15.78	15.86
gene:Solyc01g096850.4	8.75	9.68
gene:Solyc01g096860.3	4.03	4.48
gene:Solyc01g096870.5	26.51	28.45
gene:Solyc01g096880.4	0.4	0.09
gene:Solyc01g096890.5	8.23	9.15
gene:Solyc01g096900.3	66.37	60.81
gene:Solyc01g096910.3	22.14	21.73
gene:Solyc01g096920.3	33.55	32.46
gene:Solyc01g096930.3	1.98	2.08
gene:Solyc01g096940.5	9.8	9.65
gene:Solyc01g096950.4	19.69	19.14
gene:Solyc01g096960.3	0.52	0.45
gene:Solyc01g096970.3	2.29	2.65
gene:Solyc01g096980.3	0.82	0.55
gene:Solyc01g096990.5	27.08	29.82
gene:Solyc01g097000.3	89.75	92.95
gene:Solyc01g097010.3	143.37	127.85
gene:Solyc01g097020.4	206.79	196.12
gene:Solyc01g097040.4	2.71	2.79
gene:Solyc01g097060.3	0.0	0.0
gene:Solyc01g097070.5	58.94	51.81
gene:Solyc01g097080.1	1.8	1.27
gene:Solyc01g097100.1	0.0	0.0
gene:Solyc01g097110.2	5.97	6.77
gene:Solyc01g097120.3	74.48	85.02
gene:Solyc01g097130.4	16.23	16.75
gene:Solyc01g097150.5	1.1	2.01
gene:Solyc01g097160.3	16.97	17.26
gene:Solyc01g097170.3	14.68	14.48
gene:Solyc01g097180.2	0.04	0.0
gene:Solyc01g097190.4	71.64	71.66
gene:Solyc01g097200.2	0.09	0.08
gene:Solyc01g097220.3	0.24	0.2
gene:Solyc01g097230.4	5.64	4.04
gene:Solyc01g097240.3	0.0	0.34
gene:Solyc01g097250.4	13.45	12.96
gene:Solyc01g097260.5	2.18	2.76
gene:Solyc01g097280.3	1.48	4.67
gene:Solyc01g097290.4	18.77	11.8
gene:Solyc01g097300.4	84.9	83.42
gene:Solyc01g097310.3	79.08	67.95
gene:Solyc01g097320.3	9.98	10.59
gene:Solyc01g097330.3	31.32	32.13
gene:Solyc01g097340.3	86.9	88.53
gene:Solyc01g097350.5	45.39	44.37
gene:Solyc01g097360.5	66.62	64.16
gene:Solyc01g097370.1	0.0	0.14
gene:Solyc01g097380.2	0.34	0.25
gene:Solyc01g097390.4	14.83	13.93
gene:Solyc01g097400.1	2.17	3.37
gene:Solyc01g097420.1	3.18	3.2
gene:Solyc01g097430.5	0.57	0.49
gene:Solyc01g097440.3	47.89	49.39
gene:Solyc01g097450.3	178.96	164.43
gene:Solyc01g097460.3	50.71	55.25
gene:Solyc01g097470.5	0.14	0.17
gene:Solyc01g097480.1	0.0	0.0
gene:Solyc01g097490.1	0.13	0.08
gene:Solyc01g097500.4	138.87	132.89
gene:Solyc01g097510.4	25.57	26.77
gene:Solyc01g097530.3	0.0	0.0
gene:Solyc01g097540.4	3.77	4.44
gene:Solyc01g097555.2	0.0	0.0
gene:Solyc01g097570.2	0.59	0.23
gene:Solyc01g097580.1	0.0	0.0
gene:Solyc01g097600.2	36.73	32.85
gene:Solyc01g097610.4	16.03	16.65
gene:Solyc01g097620.2	0.0	0.0
gene:Solyc01g097630.3	1.23	1.2
gene:Solyc01g097640.3	32.56	30.86
gene:Solyc01g097650.3	1.07	0.87
gene:Solyc01g097660.2	0.0	0.0
gene:Solyc01g097670.4	4.52	3.67
gene:Solyc01g097700.1	0.0	0.0
gene:Solyc01g097710.1	1.71	1.85
gene:Solyc01g097720.1	1.5	1.22
gene:Solyc01g097730.4	10.66	10.27
gene:Solyc01g097740.3	99.5	89.35
gene:Solyc01g097750.1	0.1	0.34
gene:Solyc01g097760.3	870.54	802.24
gene:Solyc01g097770.4	1.36	1.3
gene:Solyc01g097780.1	0.0	0.0
gene:Solyc01g097790.3	16.93	19.12
gene:Solyc01g097800.3	20.21	17.37
gene:Solyc01g097810.3	29.27	29.46
gene:Solyc01g097820.5	2.46	3.02
gene:Solyc01g097830.2	4.35	3.8
gene:Solyc01g097840.3	12.56	11.89
gene:Solyc01g097850.1	0.0	0.0
gene:Solyc01g097860.4	9.04	8.91
gene:Solyc01g097870.3	763.15	764.78
gene:Solyc01g097880.4	41.81	40.95
gene:Solyc01g097890.2	39.88	38.63
gene:Solyc01g097900.1	0.0	0.0
gene:Solyc01g097910.2	32.32	33.44
gene:Solyc01g097920.3	9.42	10.51
gene:Solyc01g097930.3	2.4	2.63
gene:Solyc01g097940.1	0.1	0.0
gene:Solyc01g097950.3	0.32	0.12
gene:Solyc01g097960.3	0.0	0.0
gene:Solyc01g097970.5	63.32	45.53
gene:Solyc01g097980.3	10.43	10.5
gene:Solyc01g097990.4	0.98	1.22
gene:Solyc01g098000.3	99.45	97.78
gene:Solyc01g098010.4	0.23	0.98
gene:Solyc01g098020.2	1.7	1.37
gene:Solyc01g098040.3	39.22	39.91
gene:Solyc01g098050.1	0.15	0.17
gene:Solyc01g098060.1	0.48	0.18
gene:Solyc01g098070.1	0.0	0.0
gene:Solyc01g098080.3	9.42	10.36
gene:Solyc01g098090.3	20.98	21.28
gene:Solyc01g098100.3	132.93	112.53
gene:Solyc01g098110.5	2.26	2.39
gene:Solyc01g098140.4	0.04	0.04
gene:Solyc01g098150.3	7.08	5.96
gene:Solyc01g098160.3	46.29	45.04
gene:Solyc01g098170.3	19.3	18.27
gene:Solyc01g098180.3	38.24	37.79
gene:Solyc01g098190.3	8.7	7.91
gene:Solyc01g098200.3	18.33	18.35
gene:Solyc01g098210.3	9.27	9.34
gene:Solyc01g098220.2	0.15	0.08
gene:Solyc01g098230.3	20.46	21.15
gene:Solyc01g098240.3	19.44	13.66
gene:Solyc01g098250.4	35.74	38.23
gene:Solyc01g098260.1	0.0	0.0
gene:Solyc01g098270.1	0.0	0.0
gene:Solyc01g098280.4	0.29	0.19
gene:Solyc01g098290.1	1.96	1.97
gene:Solyc01g098300.1	0.0	0.0
gene:Solyc01g098310.3	0.0	0.04
gene:Solyc01g098320.4	77.43	67.02
gene:Solyc01g098330.1	0.64	0.63
gene:Solyc01g098340.3	25.57	29.04
gene:Solyc01g098350.3	53.83	53.92
gene:Solyc01g098360.1	0.0	0.0
gene:Solyc01g098370.1	0.03	0.11
gene:Solyc01g098380.4	107.31	109.76
gene:Solyc01g098390.3	24.85	25.59
gene:Solyc01g098400.3	41.65	26.54
gene:Solyc01g098410.4	1.04	0.79
gene:Solyc01g098420.3	0.0	0.0
gene:Solyc01g098430.3	17.95	19.89
gene:Solyc01g098440.3	0.03	0.0
gene:Solyc01g098450.4	7.38	9.01
gene:Solyc01g098460.4	11.61	12.36
gene:Solyc01g098470.2	5.01	6.69
gene:Solyc01g098480.4	5.52	5.09
gene:Solyc01g098490.3	0.08	0.25
gene:Solyc01g098500.3	57.2	37.07
gene:Solyc01g098520.3	0.12	0.0
gene:Solyc01g098530.3	2.25	1.48
gene:Solyc01g098540.3	1.23	1.68
gene:Solyc01g098550.3	67.59	69.54
gene:Solyc01g098555.1	0.0	0.0
gene:Solyc01g098560.3	31.5	38.37
gene:Solyc01g098570.2	0.46	0.13
gene:Solyc01g098580.3	45.61	47.54
gene:Solyc01g098590.3	1.1	3.89
gene:Solyc01g098600.3	17.73	16.58
gene:Solyc01g098610.4	19.76	19.17
gene:Solyc01g098620.2	0.13	0.31
gene:Solyc01g098630.3	14.79	13.39
gene:Solyc01g098640.3	22.13	20.79
gene:Solyc01g098650.2	5.47	4.85
gene:Solyc01g098660.2	0.0	0.0
gene:Solyc01g098670.4	0.18	0.12
gene:Solyc01g098680.2	0.0	0.0
gene:Solyc01g098690.2	0.45	0.41
gene:Solyc01g098700.4	8.66	9.47
gene:Solyc01g098710.3	6.18	5.97
gene:Solyc01g098720.3	0.79	0.88
gene:Solyc01g098730.2	3.5	4.71
gene:Solyc01g098740.4	0.62	0.54
gene:Solyc01g098750.4	3.96	3.24
gene:Solyc01g098760.4	204.43	201.48
gene:Solyc01g098770.1	0.48	0.64
gene:Solyc01g098780.3	169.59	157.03
gene:Solyc01g098790.2	0.87	0.92
gene:Solyc01g098800.5	8.93	10.85
gene:Solyc01g098810.4	87.48	80.35
gene:Solyc01g098820.3	2.4	2.16
gene:Solyc01g098830.3	11.36	10.64
gene:Solyc01g098840.3	23.16	24.01
gene:Solyc01g098850.3	0.07	0.67
gene:Solyc01g098860.3	0.57	0.07
gene:Solyc01g098870.3	18.45	19.32
gene:Solyc01g098880.3	151.17	143.08
gene:Solyc01g098890.1	0.0	0.0
gene:Solyc01g098900.3	32.7	29.28
gene:Solyc01g098910.3	6.41	7.63
gene:Solyc01g098920.4	86.04	97.64
gene:Solyc01g098930.3	1.05	1.23
gene:Solyc01g098940.3	1.43	1.87
gene:Solyc01g098950.3	0.06	0.07
gene:Solyc01g098960.3	0.0	0.0
gene:Solyc01g098970.3	0.0	0.0
gene:Solyc01g098980.5	7.27	7.8
gene:Solyc01g098990.5	4.74	4.76
gene:Solyc01g099000.1	0.0	0.0
gene:Solyc01g099010.3	0.15	0.07
gene:Solyc01g099020.3	0.19	0.04
gene:Solyc01g099030.4	5.23	5.21
gene:Solyc01g099050.3	0.0	0.0
gene:Solyc01g099070.1	0.0	0.0
gene:Solyc01g099080.4	1.7	2.52
gene:Solyc01g099090.3	40.32	42.44
gene:Solyc01g099100.4	22.01	21.24
gene:Solyc01g099110.4	12.3	12.92
gene:Solyc01g099120.4	29.23	23.05
gene:Solyc01g099130.3	22.18	24.56
gene:Solyc01g099140.4	18.0	21.38
gene:Solyc01g099150.5.1	0.05	0.06
gene:Solyc01g099160.5	1.62	2.68
gene:Solyc01g099170.4	0.0	0.0
gene:Solyc01g099190.4	0.0	0.0
gene:Solyc01g099200.3	0.08	0.05
gene:Solyc01g099210.3	6.13	5.93
gene:Solyc01g099220.3	6.19	6.83
gene:Solyc01g099230.3	15.8	14.4
gene:Solyc01g099240.5	23.99	24.0
gene:Solyc01g099250.3	0.07	0.03
gene:Solyc01g099260.3	0.4	0.39
gene:Solyc01g099270.2	20.73	19.67
gene:Solyc01g099280.3	31.74	30.33
gene:Solyc01g099290.3	12.98	11.34
gene:Solyc01g099300.3	21.83	20.53
gene:Solyc01g099310.4	15.26	14.17
gene:Solyc01g099320.4	0.0	0.0
gene:Solyc01g099340.3	0.48	0.5
gene:Solyc01g099350.3	31.78	29.26
gene:Solyc01g099360.3	35.16	34.01
gene:Solyc01g099370.3	0.98	10.31
gene:Solyc01g099380.4	4.98	5.01
gene:Solyc01g099385.2	0.0	0.0
gene:Solyc01g099400.4	16.98	17.03
gene:Solyc01g099410.3	5750.28	4806.12
gene:Solyc01g099420.3	0.0	0.0
gene:Solyc01g099440.5	1.21	1.76
gene:Solyc01g099450.4	0.38	0.67
gene:Solyc01g099470.3	4.78	5.17
gene:Solyc01g099480.4	0.17	0.0
gene:Solyc01g099490.1	0.0	0.0
gene:Solyc01g099500.1	0.0	0.0
gene:Solyc01g099520.3	19.25	19.13
gene:Solyc01g099530.4	3.47	3.58
gene:Solyc01g099540.2	0.09	0.0
gene:Solyc01g099560.3	0.0	0.0
gene:Solyc01g099565.1	0.0	0.0
gene:Solyc01g099570.4	0.0	0.0
gene:Solyc01g099580.3	0.0	0.0
gene:Solyc01g099590.5	0.28	0.07
gene:Solyc01g099600.4	106.2	92.71
gene:Solyc01g099620.3	0.36	0.41
gene:Solyc01g099645.2	0.91	0.67
gene:Solyc01g099650.3	7.39	6.36
gene:Solyc01g099660.4	0.6	0.37
gene:Solyc01g099670.3	1056.24	923.66
gene:Solyc01g099680.3	127.93	120.26
gene:Solyc01g099690.3	62.9	74.82
gene:Solyc01g099700.3	30.77	29.49
gene:Solyc01g099710.4	35.35	34.91
gene:Solyc01g099730.3	11.65	10.56
gene:Solyc01g099740.4	154.13	161.47
gene:Solyc01g099750.2	1.57	1.15
gene:Solyc01g099760.4	211.92	199.92
gene:Solyc01g099770.3	3044.65	3122.49
gene:Solyc01g099780.3	15.54	10.35
gene:Solyc01g099790.3	78.0	76.02
gene:Solyc01g099800.4	20.19	24.28
gene:Solyc01g099810.3	29.43	32.33
gene:Solyc01g099820.3	1.12	1.48
gene:Solyc01g099830.3	1576.59	1584.45
gene:Solyc01g099840.3	57.96	38.91
gene:Solyc01g099850.3	29.06	30.09
gene:Solyc01g099860.3	12.95	11.66
gene:Solyc01g099870.4	0.21	0.1
gene:Solyc01g099880.5	0.01	0.0
gene:Solyc01g099890.3	88.58	93.48
gene:Solyc01g099900.4	1612.36	1492.63
gene:Solyc01g099910.5	21.55	30.52
gene:Solyc01g099920.5	0.0	0.0
gene:Solyc01g099930.3	55.42	57.35
gene:Solyc01g099940.3	0.14	0.17
gene:Solyc01g099950.1	0.11	0.44
gene:Solyc01g099960.5	0.19	0.09
gene:Solyc01g099970.4	0.94	0.63
gene:Solyc01g099980.4	1.83	3.09
gene:Solyc01g099990.3	0.28	0.38
gene:Solyc01g100000.3	1.28	1.36
gene:Solyc01g100010.3	0.93	2.07
gene:Solyc01g100020.4	1.44	1.4
gene:Solyc01g100030.5.1	1034.44	756.65
gene:Solyc01g100040.3	39.07	41.26
gene:Solyc01g100050.3	39.22	38.19
gene:Solyc01g100060.5	99.2	101.42
gene:Solyc01g100070.3	0.84	0.54
gene:Solyc01g100080.3	29.22	27.45
gene:Solyc01g100090.1	0.0	0.0
gene:Solyc01g100095.2	0.0	0.0
gene:Solyc01g100100.4	0.53	0.61
gene:Solyc01g100107.1	0.0	0.0
gene:Solyc01g100110.4	54.71	52.0
gene:Solyc01g100120.4	0.4	0.36
gene:Solyc01g100130.3	14.29	17.16
gene:Solyc01g100140.4	31.25	32.19
gene:Solyc01g100160.3	45.86	46.6
gene:Solyc01g100170.3	10.09	9.97
gene:Solyc01g100190.4	20.95	20.87
gene:Solyc01g100200.3	6.99	6.29
gene:Solyc01g100210.3	0.09	0.22
gene:Solyc01g100220.3	17.32	14.87
gene:Solyc01g100230.3	16.5	15.4
gene:Solyc01g100240.3	6.13	6.7
gene:Solyc01g100250.3	15.43	15.24
gene:Solyc01g100260.4	13.41	16.69
gene:Solyc01g100270.4	14.13	18.14
gene:Solyc01g100280.4	24.61	23.77
gene:Solyc01g100290.4	22.95	23.22
gene:Solyc01g100310.3	141.85	123.08
gene:Solyc01g100320.3	297.3	272.6
gene:Solyc01g100330.3	69.14	66.64
gene:Solyc01g100340.5	3.69	4.21
gene:Solyc01g100350.3	242.15	248.28
gene:Solyc01g100360.4	54.64	55.95
gene:Solyc01g100370.3	15.46	16.37
gene:Solyc01g100380.4	705.71	724.04
gene:Solyc01g100390.3	0.07	0.0
gene:Solyc01g100400.3	11.15	11.21
gene:Solyc01g100410.3	13.96	15.05
gene:Solyc01g100420.3	8.36	8.8
gene:Solyc01g100430.3	52.39	44.37
gene:Solyc01g100440.3	0.0	0.0
gene:Solyc01g100450.1	8.35	9.14
gene:Solyc01g100460.3	5.36	4.54
gene:Solyc01g100470.2	0.0	0.0
gene:Solyc01g100480.3	15.64	15.88
gene:Solyc01g100500.3	67.96	72.17
gene:Solyc01g100510.5	31.39	24.77
gene:Solyc01g100520.3	157.9	170.21
gene:Solyc01g100530.3	198.29	182.71
gene:Solyc01g100540.4	15.3	18.06
gene:Solyc01g100570.4	542.84	476.98
gene:Solyc01g100580.3	37.66	34.29
gene:Solyc01g100590.3	43.12	43.7
gene:Solyc01g100600.4	64.45	49.13
gene:Solyc01g100610.3	29.82	28.81
gene:Solyc01g100620.3	1.14	3.29
gene:Solyc01g100630.3	0.0	0.0
gene:Solyc01g100640.4	0.33	0.67
gene:Solyc01g100650.3	8.85	9.68
gene:Solyc01g100670.1	0.0	0.0
gene:Solyc01g100680.1	0.0	0.0
gene:Solyc01g100690.3	47.45	44.81
gene:Solyc01g100720.3	68.34	71.51
gene:Solyc01g100730.3	26.11	25.24
gene:Solyc01g100740.4	6.57	5.96
gene:Solyc01g100750.2	105.6	106.03
gene:Solyc01g100760.2	122.61	118.32
gene:Solyc01g100770.3	13.96	15.31
gene:Solyc01g100780.3	27.36	24.89
gene:Solyc01g100790.1	2.03	2.04
gene:Solyc01g100800.2	3.24	3.56
gene:Solyc01g100810.3	7.22	6.47
gene:Solyc01g100820.3	24.53	25.4
gene:Solyc01g100830.2	0.0	0.0
gene:Solyc01g100840.3	35.45	34.12
gene:Solyc01g100850.3	20.94	18.62
gene:Solyc01g100860.3	217.71	219.17
gene:Solyc01g100870.3	289.69	305.68
gene:Solyc01g100880.5	0.09	0.04
gene:Solyc01g100890.4	0.0	0.0
gene:Solyc01g100910.3	0.0	0.0
gene:Solyc01g100915.1	0.0	0.0
gene:Solyc01g100920.3	0.0	0.0
gene:Solyc01g100930.3	21.99	23.54
gene:Solyc01g100940.3	8.17	6.55
gene:Solyc01g100960.3	2.94	3.13
gene:Solyc01g100970.3	106.01	109.62
gene:Solyc01g100980.4	0.0	0.0
gene:Solyc01g100990.3	6.42	7.35
gene:Solyc01g101000.3	257.59	255.77
gene:Solyc01g101010.4	17.57	16.56
gene:Solyc01g101015.1	0.0	0.0
gene:Solyc01g101020.4	26.59	28.25
gene:Solyc01g101030.4	67.08	58.77
gene:Solyc01g101040.3	81.9	90.12
gene:Solyc01g101050.3	0.05	0.11
gene:Solyc01g101060.4	303.72	362.27
gene:Solyc01g101070.3	9.79	11.18
gene:Solyc01g101090.3	34.18	34.57
gene:Solyc01g101100.4	79.02	62.95
gene:Solyc01g101110.3	19.28	17.61
gene:Solyc01g101120.4	26.5	21.25
gene:Solyc01g101130.3	43.13	45.0
gene:Solyc01g101140.4	22.75	24.82
gene:Solyc01g101150.3	3.57	4.27
gene:Solyc01g101160.2	78.09	79.47
gene:Solyc01g101170.4	0.02	0.05
gene:Solyc01g101180.5	0.0	0.0
gene:Solyc01g101190.3	0.0	0.0
gene:Solyc01g101195.1	0.0	0.0
gene:Solyc01g101210.4	0.0	0.02
gene:Solyc01g101220.3	0.13	0.15
gene:Solyc01g101240.5	122.14	119.82
gene:Solyc01g101250.3	54.05	51.41
gene:Solyc01g101260.2	2.27	1.27
gene:Solyc01g102260.3	0.0	0.0
gene:Solyc01g102270.2	7.09	6.01
gene:Solyc01g102280.3	0.0	0.0
gene:Solyc01g102290.3	3.59	5.18
gene:Solyc01g102300.3	11.44	10.69
gene:Solyc01g102310.3	4.35	4.97
gene:Solyc01g102320.2	0.0	0.0
gene:Solyc01g102330.3	59.9	65.98
gene:Solyc01g102340.3	0.23	0.05
gene:Solyc01g102350.3	19.64	18.28
gene:Solyc01g102360.4	0.0	0.0
gene:Solyc01g102370.4	91.4	88.29
gene:Solyc01g102390.4	6.46	6.02
gene:Solyc01g102400.3	6.6	5.99
gene:Solyc01g102410.3	114.98	136.5
gene:Solyc01g102420.1	0.0	0.0
gene:Solyc01g102430.2	0.0	0.2
gene:Solyc01g102440.3	0.73	1.1
gene:Solyc01g102450.3	3.05	2.7
gene:Solyc01g102460.4	9.17	11.59
gene:Solyc01g102470.2	15.06	21.57
gene:Solyc01g102480.3	24.46	25.44
gene:Solyc01g102490.3	11.22	10.19
gene:Solyc01g102500.3	31.88	33.36
gene:Solyc01g102510.4	26.87	26.06
gene:Solyc01g102520.5	0.82	0.63
gene:Solyc01g102530.4	9.16	9.49
gene:Solyc01g102540.3	41.38	40.54
gene:Solyc01g102550.4	22.26	22.35
gene:Solyc01g102560.2	124.77	112.36
gene:Solyc01g102570.5	173.74	170.08
gene:Solyc01g102580.3	71.8	68.94
gene:Solyc01g102590.3	95.48	86.18
gene:Solyc01g102610.3	2.78	2.88
gene:Solyc01g102620.3	0.0	0.0
gene:Solyc01g102630.4	0.06	0.07
gene:Solyc01g102640.2	4.42	5.9
gene:Solyc01g102650.2	3.95	4.11
gene:Solyc01g102660.4	51.18	56.39
gene:Solyc01g102670.3	20.02	20.03
gene:Solyc01g102680.4	0.48	0.49
gene:Solyc01g102690.4	1.68	2.23
gene:Solyc01g102700.4	4.8	7.07
gene:Solyc01g102710.2	2.06	1.42
gene:Solyc01g102720.3	1.04	0.7
gene:Solyc01g102730.3	12.93	15.73
gene:Solyc01g102740.3	0.3	0.22
gene:Solyc01g102750.3	62.18	68.31
gene:Solyc01g102760.3	175.46	180.36
gene:Solyc01g102770.1	11.22	5.31
gene:Solyc01g102790.3	6.29	6.61
gene:Solyc01g102800.3	57.1	52.05
gene:Solyc01g102810.3	24.78	24.07
gene:Solyc01g102820.4	40.83	41.87
gene:Solyc01g102830.3	51.48	63.31
