GeneID
Solyc08g068600.3
Solyc08g065420.3
Solyc06g036540.1
Solyc02g086080.4
Solyc09g008270.3
Solyc03g119250.5
Solyc06g074260.4
Solyc02g085010.1
Solyc08g065850.1
Solyc06g062920.3
Solyc01g090730.3
Solyc07g064820.1
Solyc05g052550.1
Solyc08g007820.1
Solyc03g031730.3
Solyc08g077140.1
Solyc03g095770.3
Solyc08g008280.3
Solyc05g010425.1
Solyc05g050090.4
Solyc07g040680.3
Solyc02g023990.3
Solyc07g063940.2
Solyc05g010320.4
Solyc07g055670.1
Solyc06g073850.1
Solyc04g016060.1
Solyc09g007330.5
Solyc01g099370.3
Solyc03g005570.3
Solyc09g091970.5
Solyc09g074270.3
Solyc08g068610.3
Solyc02g062550.3
Solyc03g097030.3
Solyc12g014500.3
Solyc07g015970.3
Solyc04g007580.1
Solyc02g090260.3
Solyc08g082110.5
Solyc08g078090.1
Solyc01g049810.4
Solyc11g005190.3
Solyc07g061790.3
Solyc03g116570.3
Solyc09g065560.3
Solyc08g006470.5
Solyc03g019660.5
Solyc04g011463.1
Solyc05g008105.1
Solyc10g044520.3
Solyc12g098490.2
Solyc11g010980.2
Solyc11g068810.2
Solyc09g056390.1
Solyc03g119390.5
Solyc06g066090.3
Solyc05g007710.3
Solyc01g102950.3
Solyc04g077270.4
Solyc08g075100.4
Solyc09g007190.3
Solyc09g098490.5
Solyc05g050710.3
Solyc05g007690.2
Solyc08g059710.4
Solyc01g095630.3
Solyc02g070470.1
Solyc01g008930.4
Solyc06g075690.3
Solyc03g113990.4
Solyc08g083250.4
Solyc10g005620.3
Solyc09g031610.5
Solyc03g118150.3
Solyc03g111400.1
Solyc10g052490.2
Solyc10g006400.3
Solyc08g080940.3
Solyc03g112280.3
Solyc03g095780.3
Solyc03g096670.3
Solyc02g062580.3
Solyc03g096770.1
Solyc12g098500.2
Solyc02g088680.1
Solyc05g008840.2
Solyc03g118470.4
Solyc04g079760.4
Solyc03g093120.5.1
Solyc04g082010.1
Solyc01g091590.4
Solyc02g081900.4
Solyc08g006510.3
Solyc12g005340.3
Solyc12g005230.3
Solyc05g053080.2
Solyc04g083010.4
Solyc02g065700.3
Solyc08g005610.3
Solyc03g113720.3
Solyc12g097010.1
Solyc03g111940.2
Solyc02g081980.3
Solyc09g062970.1
Solyc06g035620.3
Solyc03g078150.3
Solyc11g066890.1
Solyc01g098150.3
Solyc05g052570.3
Solyc05g008290.4
Solyc10g079480.1
Solyc09g010280.3
Solyc05g006390.1
Solyc03g120390.3
Solyc09g018280.1
Solyc01g007950.5
Solyc06g075080.4
Solyc04g082250.3
Solyc07g052220.2
Solyc03g078090.4
Solyc05g006810.4
Solyc06g007340.3
Solyc01g006330.5
Solyc06g019170.3
Solyc06g076300.3
Solyc09g010230.2
Solyc03g119340.3
Solyc01g009240.4
Solyc07g049530.3
Solyc03g026280.3
Solyc07g019460.3
Solyc09g082870.3
Solyc06g074090.3
Solyc09g015770.3
Solyc12g010910.2
Solyc08g083050.1
Solyc09g008070.5
Solyc11g008540.3
Solyc02g065780.1
Solyc07g063620.3
Solyc07g042500.4
Solyc09g018790.3
Solyc05g012670.2
Solyc01g109250.3
Solyc03g112150.1
Solyc08g075280.5
Solyc03g115720.3
Solyc07g053740.1
Solyc07g045320.3
Solyc05g013410.3
Solyc10g081970.3
Solyc01g104280.2
Solyc04g077130.1
Solyc09g082250.3
Solyc05g007270.4
Solyc04g016490.4
Solyc07g007220.3
Solyc02g069490.4
Solyc10g009110.1
Solyc06g073570.5
Solyc02g068680.1
Solyc10g054910.1
Solyc10g081450.2
Solyc01g094720.3
Solyc12g088670.2
Solyc11g072600.3
Solyc03g098730.1
Solyc10g080230.2
Solyc03g095980.3
Solyc06g066500.1
Solyc05g026490.3
Solyc12g099650.2
Solyc01g103660.4
Solyc07g062440.1
Solyc06g075510.4
Solyc02g092860.3
Solyc12g088460.3
Solyc09g090510.3
Solyc03g117640.1
Solyc02g072220.1
Solyc09g014990.4
Solyc10g024490.2
Solyc06g049020.1
Solyc11g068790.2
Solyc12g014050.2
Solyc06g054670.2
Solyc06g036520.1
Solyc06g071560.3
Solyc03g094175.1
Solyc04g072033.1
Solyc03g113460.1
Solyc06g082590.1
Solyc01g100930.3
Solyc06g062950.1
Solyc05g012580.1
Solyc04g005480.1
Solyc10g081040.1
Solyc06g061030.3
Solyc06g075480.4
Solyc05g013540.1
Solyc12g010340.3
Solyc08g080000.3
Solyc10g049630.2
Solyc05g009170.3
Solyc03g025840.3
Solyc01g102840.3
Solyc04g007530.3
Solyc08g014570.3
Solyc11g071890.3
Solyc05g044630.3
Solyc03g098000.3
Solyc03g114640.4
Solyc06g054390.3
Solyc10g078680.3
Solyc01g091450.3
Solyc02g072210.1
Solyc02g084890.3
Solyc07g056570.1
Solyc02g085190.2
Solyc07g017760.1
Solyc01g110960.5
Solyc02g072160.4
Solyc09g091030.3
Solyc04g009430.3
Solyc03g118810.1
Solyc02g072080.1
Solyc08g062690.2
Solyc12g010320.2
Solyc02g068630.1
Solyc07g043570.3
Solyc09g150117.1
Solyc06g068460.3
Solyc01g112160.4
Solyc02g078590.1
Solyc01g098690.2
Solyc10g085590.1
Solyc06g082300.4
Solyc10g081050.1
Solyc09g091530.2
Solyc02g070040.1
Solyc05g053950.4
Solyc12g057160.1
Solyc01g073670.3
Solyc03g005740.3
Solyc03g007840.1
Solyc03g123700.4
Solyc08g076930.1
Solyc10g083510.2
Solyc07g047680.3
Solyc06g060050.1
Solyc01g057770.3
Solyc11g007590.3
Solyc02g080490.3
Solyc01g081250.3
Solyc06g005650.2
Solyc03g119740.3
Solyc12g006380.2
Solyc08g080250.4
Solyc03g083620.1
Solyc05g055850.3
Solyc12g042920.2
Solyc02g086740.1
Solyc06g076280.3
Solyc12g015880.2
Solyc08g075450.3
Solyc09g011870.3
Solyc02g081360.4
Solyc09g065710.1
Solyc10g024420.3
Solyc10g077130.1
Solyc01g005000.3
Solyc07g062480.2
Solyc03g062720.3
Solyc06g007190.5
Solyc08g074450.3
Solyc07g066560.1
Solyc03g078770.3
Solyc09g063140.4
Solyc05g010670.3
Solyc02g092450.3
Solyc03g111360.3
Solyc01g099260.3
Solyc04g071030.1
Solyc07g161140.1
Solyc01g111620.3
Solyc09g031750.4
Solyc02g082510.1
Solyc04g071960.3
Solyc03g007540.3
Solyc02g065050.1
Solyc04g077160.1
Solyc07g042820.3
Solyc05g013880.2
Solyc07g062930.3
Solyc04g076800.3
Solyc01g108000.3
Solyc08g068770.3
Solyc03g081300.4
Solyc03g044150.4
Solyc10g005670.3
Solyc09g090840.3
Solyc01g068640.3
Solyc08g080550.1
Solyc03g097850.1
Solyc11g071800.2
Solyc12g088320.2
Solyc03g120560.3
Solyc09g013150.4
Solyc08g006250.2
Solyc07g053890.3
Solyc08g080090.3
Solyc01g067290.3
Solyc07g054210.3
Solyc03g114850.4
Solyc11g006420.2
Solyc03g007330.3
Solyc05g053550.3
Solyc12g005190.3
Solyc11g068770.1
Solyc04g072030.1
Solyc03g043750.3
Solyc03g113630.3
Solyc07g056000.2
Solyc07g007300.3
Solyc12g042910.2
Solyc07g064310.2
Solyc04g074130.3
Solyc05g006660.4
Solyc03g116340.3
Solyc08g080560.3
Solyc06g005980.5
Solyc03g113710.4
Solyc09g008040.3
Solyc07g041720.1
Solyc09g092690.3
Solyc09g064480.1
Solyc03g116660.3
Solyc09g065020.5
Solyc01g010640.3
Solyc11g008970.1
Solyc02g094300.4
Solyc11g010480.2
Solyc06g007350.4
Solyc09g090930.3
Solyc05g006800.2
Solyc01g065530.3
Solyc04g078850.4
Solyc04g005190.2
Solyc03g123860.4
Solyc08g066140.4
Solyc11g006505.2
Solyc08g041860.1
Solyc01g110160.5
Solyc12g042470.2
Solyc07g065500.2
Solyc06g082060.3
Solyc10g006700.1
Solyc12g014140.3
Solyc08g075990.3
Solyc07g007590.1
Solyc01g150131.1
Solyc01g103990.3
Solyc06g069150.1
Solyc04g078520.3
Solyc01g097460.3
Solyc10g007440.3
Solyc04g077470.3
Solyc01g112060.5
Solyc02g087510.3
Solyc09g065920.3
Solyc03g113380.5
Solyc05g055700.3
Solyc12g008690.3
Solyc02g086730.3
Solyc10g085280.1
Solyc07g043160.1
Solyc01g095240.4
Solyc09g074660.3
Solyc12g006120.3
Solyc01g105360.3
Solyc08g077280.1
Solyc06g066380.1
Solyc11g011060.3
Solyc11g009030.1
Solyc06g005160.4
Solyc10g079460.1
Solyc05g012310.4
Solyc03g095990.1
Solyc04g071930.5
Solyc08g082210.4
Solyc04g007880.4
Solyc03g046340.3
Solyc12g008980.3
Solyc03g118920.3
Solyc06g074030.1
Solyc12g088420.2
Solyc11g010500.1
Solyc05g012700.3
Solyc01g100250.3
Solyc05g014250.3
Solyc01g073910.5
Solyc03g119950.1
Solyc04g007110.4
Solyc12g099900.1
Solyc03g115070.1
Solyc02g030120.3
Solyc01g081490.3
Solyc03g118300.1
Solyc06g061190.1
Solyc12g057150.1
Solyc07g045100.1
Solyc06g073050.2
Solyc09g092270.3
Solyc06g068690.4
Solyc10g081490.2
Solyc08g065430.3
Solyc10g080040.3
Solyc07g053550.3
Solyc06g053640.1
Solyc01g089870.3
Solyc10g006130.1
Solyc04g078470.3
Solyc02g092050.3
Solyc08g079680.3
Solyc07g054060.3
Solyc07g065530.1
Solyc04g072900.1
Solyc03g119700.3
Solyc11g068680.2
Solyc01g093990.3
Solyc08g066120.5
Solyc06g053140.3
Solyc12g088220.2
Solyc06g084580.1
Solyc09g076030.4
Solyc09g089650.1
Solyc10g044840.2
Solyc02g062940.3
Solyc10g047650.4
Solyc02g081920.3
Solyc11g020230.1
Solyc10g051200.2
Solyc01g111350.3
Solyc03g113240.3
Solyc04g054690.3
Solyc03g117270.1
Solyc01g097340.3
Solyc12g013810.2
Solyc02g079740.1
Solyc09g061320.4
Solyc04g051710.2
Solyc03g097690.3
Solyc03g025410.4
Solyc02g092930.1
Solyc01g098630.3
Solyc12g010130.1
Solyc01g108650.3
Solyc07g062060.3
Solyc02g087210.3
Solyc12g088700.1
Solyc04g076970.3
Solyc09g010870.4
Solyc08g014490.1
Solyc05g009180.1
Solyc02g093940.3
Solyc07g006680.1
Solyc06g083190.4
Solyc10g078710.1
Solyc09g091240.4
Solyc05g052700.5
Solyc09g090330.3
Solyc02g093680.3
Solyc09g064540.3
Solyc01g011510.4
Solyc06g053600.4
Solyc04g079360.1
Solyc06g053920.5
Solyc08g016310.3
Solyc12g098350.1
Solyc04g077650.3
Solyc10g055260.2
Solyc07g066390.1
Solyc04g010190.1
Solyc08g015960.3
Solyc02g094420.3
Solyc09g064380.3
Solyc08g005980.3
Solyc10g086180.2
Solyc03g119150.5
Solyc01g088760.5
Solyc02g069920.4
Solyc10g045310.2
Solyc04g064930.3
Solyc08g006640.3
Solyc01g067890.4
Solyc02g085610.4
Solyc04g010060.2
Solyc07g066630.4
Solyc08g042050.3
Solyc03g082370.1
Solyc03g120670.3
Solyc02g087400.1
Solyc08g077200.4
Solyc01g109550.2
Solyc08g077530.4
Solyc09g008320.5
Solyc04g008620.3
Solyc02g085160.1
Solyc09g007850.3
Solyc05g013150.4
Solyc12g015640.2
Solyc10g074740.2
Solyc03g115490.1
Solyc12g099370.2
Solyc02g086670.4
Solyc01g097860.4
Solyc01g057210.3
Solyc07g063160.2
Solyc02g093430.3
Solyc02g066920.3
Solyc07g008530.1
Solyc12g006630.2
Solyc12g007090.2
Solyc07g005930.4
Solyc07g054480.3
Solyc06g068720.3
Solyc07g020800.3
Solyc02g081200.1
Solyc12g017240.2
Solyc03g095620.5
Solyc06g035600.3
Solyc03g026080.3
Solyc03g121530.3
Solyc04g009420.3
Solyc03g093610.1
Solyc02g036360.1
Solyc04g077980.1
Solyc06g048730.3
Solyc05g012600.3
Solyc02g080330.4
Solyc07g062680.3
Solyc10g008400.1
Solyc03g113300.5
Solyc06g076220.3
Solyc12g010230.2
Solyc07g064260.2
Solyc09g059470.4
Solyc12g099360.2
Solyc09g082450.1
Solyc03g117300.4
Solyc02g084720.3
Solyc05g007680.1
Solyc04g079290.3
Solyc06g065500.4
Solyc12g044600.3
Solyc03g058190.3
Solyc04g005090.4
Solyc06g008870.2
Solyc01g098580.3
Solyc03g119120.3
Solyc02g080310.2
Solyc02g090380.4
Solyc06g066370.5
Solyc06g071270.3
Solyc11g006060.3
Solyc12g056550.1
Solyc04g005670.3
Solyc02g092840.1
Solyc05g024430.3
Solyc02g071990.3
Solyc01g097390.4
Solyc12g005850.2
Solyc11g013120.2
Solyc03g119640.5
Solyc01g111330.4
Solyc03g080080.4
Solyc04g007410.4
Solyc06g084430.4
Solyc04g049390.3
Solyc06g048920.5
Solyc07g007650.3
Solyc04g056580.3
Solyc06g074890.1
Solyc07g006160.3
Solyc02g068350.1
Solyc06g071790.3
Solyc12g044840.2
Solyc08g006720.4
Solyc12g056940.2
Solyc02g062130.5
Solyc06g150137.1
Solyc02g092150.3
Solyc08g079550.1
Solyc03g093130.3
Solyc03g081220.1
Solyc12g096510.3
Solyc02g086050.3
Solyc01g080690.3
Solyc01g094410.3
Solyc04g074440.1
Solyc09g090410.3
Solyc12g015710.2
Solyc03g119860.3
Solyc03g081240.3
Solyc06g082270.2
Solyc02g075620.5
Solyc01g088170.4
Solyc03g013240.5
Solyc02g088820.4
Solyc07g055850.5
Solyc11g069790.2
Solyc07g007110.4
Solyc01g107330.5
Solyc05g017950.3
Solyc06g068240.3
Solyc01g068190.3
Solyc01g010700.3
Solyc07g054850.3
Solyc10g005610.2
Solyc12g056150.2
Solyc02g079290.3
Solyc07g052590.1
Solyc01g091240.4
Solyc10g076360.1
Solyc06g074190.3
Solyc01g102860.2
Solyc04g082950.5
Solyc01g108600.3
Solyc04g082740.4
Solyc05g012120.3
Solyc03g082450.3
Solyc06g005950.4
Solyc02g086770.3
Solyc04g050540.4
Solyc02g030130.4
Solyc12g006420.2
Solyc02g014840.3
Solyc01g096050.4
Solyc08g066650.3
Solyc12g010450.3
Solyc06g072330.3
Solyc01g105660.4
Solyc03g019670.3
Solyc11g006490.2
Solyc10g006480.2
Solyc05g007780.3
Solyc06g051930.3
Solyc05g008270.3
Solyc10g007120.4
Solyc03g026120.3
Solyc09g083110.3
Solyc03g117630.1
Solyc01g067530.3
Solyc01g058020.4
Solyc03g119450.3
Solyc08g008370.3
Solyc08g076360.5
Solyc10g084840.2
Solyc05g005290.4
Solyc10g085080.3
Solyc09g061840.5
Solyc02g086150.4
Solyc12g099240.2
Solyc11g013470.1
Solyc01g100370.3
Solyc02g090360.3
Solyc10g079840.2
Solyc11g067160.2
Solyc06g060690.3
Solyc12g010540.1
Solyc02g067540.3
Solyc07g063970.3
Solyc06g008500.3
Solyc03g112460.3
Solyc02g065190.3
Solyc10g009340.1
Solyc01g096010.4
Solyc01g091580.3
Solyc11g068730.2
Solyc12g007010.2
Solyc07g042440.3
Solyc01g103450.3
Solyc06g082280.3
Solyc08g082960.3
Solyc12g049290.2
Solyc06g053620.5
Solyc10g009570.3
Solyc01g110907.1
Solyc08g079190.2
Solyc03g121050.3
Solyc01g108680.5
Solyc08g005420.3
Solyc02g091470.3
Solyc03g095810.3
Solyc05g051270.3
Solyc03g065237.1
Solyc05g052870.5
Solyc12g010570.1
Solyc01g073770.2
Solyc08g075640.4
Solyc04g016480.3
Solyc04g074790.3
Solyc12g009300.3
Solyc05g007020.4
Solyc02g079860.1
Solyc09g010320.3
Solyc05g012070.3
Solyc04g007220.4
Solyc01g080490.2
Solyc02g089050.5
Solyc09g007210.4
Solyc05g052680.1
Solyc08g076460.3
Solyc04g074740.5
Solyc05g055510.3
Solyc12g150114.1
Solyc09g064247.1
Solyc12g056910.2
Solyc11g011880.2
Solyc05g013750.3
Solyc05g041470.2
Solyc07g005790.4
Solyc09g089560.4
Solyc07g025400.4
Solyc02g071090.3
Solyc09g015350.4
Solyc04g076940.3
Solyc02g064720.3
Solyc09g005425.1
Solyc06g065680.3
Solyc02g090930.3
Solyc11g006740.4
Solyc08g076960.1
Solyc10g048190.1
Solyc05g051330.1
Solyc10g083430.2
Solyc01g010230.2
Solyc02g093750.3
Solyc06g006000.3
Solyc07g009435.1
Solyc01g008220.3
Solyc01g099440.5
Solyc04g054760.3
Solyc01g057310.5
Solyc05g008820.4
Solyc02g080450.1
Solyc03g118880.3
Solyc02g005110.3
Solyc02g079790.3
Solyc12g008560.1
Solyc03g034000.3
Solyc06g035790.3
Solyc04g080650.4
Solyc11g033281.1
Solyc11g069560.2
Solyc11g066770.3
Solyc11g005280.1
Solyc09g056130.4
Solyc11g072980.1
Solyc01g073780.2
Solyc03g119240.3
Solyc01g102290.3
Solyc02g088330.2
Solyc08g007240.4
Solyc08g074980.5
Solyc09g010090.6
Solyc08g061010.4
Solyc12g038800.1
Solyc03g032020.5
Solyc09g009580.4
Solyc02g070090.1
Solyc03g083560.1
Solyc07g066550.5
Solyc05g055400.5
Solyc11g044910.2
Solyc08g045750.1
Solyc12g089220.3
Solyc02g067290.3
Solyc07g042470.3
Solyc06g048410.4
Solyc09g059240.3
Solyc07g150104.1
Solyc04g007490.3
Solyc12g014120.3
Solyc02g038740.4
Solyc04g007420.4
Solyc09g042780.2
Solyc02g094190.3
Solyc01g091950.5
Solyc12g009460.1
Solyc02g083740.2
Solyc05g052860.3
Solyc05g046020.3
Solyc06g083505.2
Solyc10g080920.2
Solyc01g056657.1
Solyc05g007630.3
Solyc03g033980.4
Solyc02g089840.3
Solyc11g013150.1
Solyc05g050910.3
Solyc06g076630.3
Solyc02g084790.3
Solyc06g053840.3
Solyc09g082900.3
Solyc07g053450.5
Solyc09g092235.2
Solyc02g079330.3
Solyc03g097600.4
Solyc01g010770.4
Solyc11g066010.2
Solyc02g070760.4
Solyc07g055020.3
Solyc08g065320.3
Solyc04g057790.1
Solyc12g013530.2
Solyc03g078330.1
Solyc09g005035.1
Solyc09g014480.3
Solyc11g006890.2
Solyc05g021530.3
Solyc03g114790.3
Solyc03g117560.3
Solyc03g005660.5
Solyc05g023740.3
Solyc01g111380.3
Solyc10g051373.1
Solyc04g077535.2
Solyc01g044340.3
Solyc03g005670.3
Solyc02g080100.1
Solyc12g094540.1
Solyc09g005880.1
Solyc12g036320.4
Solyc03g118900.3
Solyc01g010215.1
Solyc02g043970.1
Solyc08g082485.1
Solyc06g064750.1
Solyc03g113910.3
Solyc10g085215.1
Solyc11g066950.2
Solyc05g012560.3
Solyc10g009360.5
Solyc02g086454.2
Solyc03g005330.1
Solyc01g106060.3
Solyc12g017800.4
Solyc06g072620.4
Solyc10g024365.1
Solyc01g109050.2
Solyc09g008913.1
Solyc02g076800.1
Solyc04g064920.5
Solyc12g010140.2
Solyc01g097230.4
Solyc01g057853.2
Solyc01g102720.3
Solyc05g013310.1
Solyc12g094460.2
Solyc08g008290.3
Solyc10g055200.1
Solyc02g079410.2
Solyc05g011980.4
Solyc11g010730.4
Solyc02g082070.5
Solyc11g012580.2
Solyc01g109420.3
Solyc10g080500.2
Solyc02g083880.3
Solyc02g092620.3
Solyc12g096980.3
Solyc07g064470.4
Solyc04g014887.2
Solyc01g102300.3
Solyc04g080720.4
Solyc09g162060.1
Solyc01g005150.3
Solyc12g005940.2
Solyc01g110000.3
Solyc07g052320.3
Solyc02g070450.2
Solyc07g066190.3
Solyc08g061890.4
Solyc12g099190.1
Solyc07g062170.3
Solyc04g078930.4
Solyc01g006240.3
Solyc07g017610.3
Solyc06g053170.4
Solyc10g045100.2
Solyc06g061023.1
Solyc10g008730.3
Solyc11g068450.2
Solyc09g010960.3
Solyc04g076780.5
Solyc04g018085.1
Solyc02g081040.4
Solyc07g063575.1
Solyc06g053150.1
Solyc12g098210.3
Solyc04g007350.3
Solyc04g078980.5
Solyc10g083330.1
Solyc03g032210.3
Solyc06g073020.3
Solyc04g015460.4
Solyc01g091670.3
Solyc12g011030.3
Solyc06g083070.3
Solyc12g011320.2
Solyc07g052560.3
Solyc09g091400.4
Solyc05g025680.3
Solyc04g076700.4
Solyc12g011300.2
Solyc12g014350.3
Solyc08g068930.3
Solyc08g062180.3
Solyc12g014360.2
Solyc02g068540.3
Solyc04g077780.3
Solyc10g008050.2
Solyc09g008560.5
Solyc03g082720.3
Solyc11g013330.3
Solyc08g005560.3
Solyc12g008500.2
Solyc12g098520.2
Solyc02g090040.3
Solyc11g071580.2
Solyc01g109800.2
Solyc07g005310.3
Solyc03g034320.3
Solyc12g008650.2
Solyc03g121240.1
Solyc03g120320.1
Solyc07g056410.3
Solyc06g083130.5
Solyc07g063860.4
Solyc02g079440.3
Solyc10g083380.2
Solyc05g052030.1
Solyc10g054840.2
Solyc03g006010.3
Solyc03g118090.3
Solyc03g119470.2
Solyc05g013300.1
Solyc11g012325.1
Solyc11g071470.1
Solyc06g084380.4
Solyc10g084980.3
Solyc12g006997.1
Solyc08g081790.3
Solyc11g010790.1
Solyc03g123420.1
Solyc03g121090.4
Solyc08g079230.1
Solyc01g111500.3
Solyc11g068920.1
Solyc05g054090.3
Solyc10g007300.2
Solyc06g068570.5
Solyc05g053180.3
Solyc01g096120.3
Solyc01g109010.3
Solyc08g005890.3
Solyc10g009190.1
Solyc03g043860.2
Solyc06g050860.3
Solyc08g044510.5
Solyc02g068415.1
Solyc05g054020.3
Solyc01g097200.2
Solyc02g070210.3
Solyc07g032180.3
Solyc06g065900.4
Solyc01g009430.3
Solyc03g120840.3
Solyc01g057000.3
Solyc09g011640.5.1
Solyc04g055060.3
Solyc07g056400.1
Solyc03g095370.3
Solyc03g160470.1
Solyc07g048110.4
Solyc01g112100.3
Solyc12g008660.1
Solyc11g072710.3
Solyc01g150164.1
Solyc06g050710.4
Solyc04g082210.3
Solyc02g093250.3
Solyc03g044790.3
Solyc10g079040.3
Solyc01g107370.3
Solyc12g098850.2
Solyc09g005500.3
Solyc08g082640.2
Solyc08g082680.3
Solyc04g071550.2
Solyc01g108940.3
Solyc11g006090.4
Solyc08g082160.3
Solyc10g005100.3
Solyc05g009120.3
Solyc08g063000.4
Solyc06g007440.4
Solyc03g096450.3
Solyc10g150149.1
Solyc02g091080.2
Solyc04g077240.4
Solyc06g064940.3
Solyc01g107100.4
Solyc01g096260.5
Solyc02g078720.4
Solyc06g069120.3
Solyc09g007570.3
Solyc07g062910.3
Solyc09g014550.3
Solyc08g007970.3
Solyc04g008080.1
Solyc01g150152.1
Solyc04g054256.1
Solyc12g098320.3
Solyc01g087560.3
Solyc04g072000.5
Solyc05g012280.3
Solyc11g012210.1
Solyc10g009240.3
Solyc01g006070.3
Solyc12g007060.1
Solyc08g014050.2
Solyc08g007080.4
Solyc10g008030.5
Solyc02g005140.3
Solyc07g062460.4
Solyc10g018120.2
Solyc05g005840.5
Solyc03g150118.1
Solyc07g006020.3
Solyc05g051570.3
Solyc04g063245.1
Solyc05g054795.2
Solyc04g082280.3
Solyc01g098010.4
Solyc03g031530.5
Solyc02g091020.3
Solyc09g072810.3
Solyc09g097770.3
Solyc03g118820.4
Solyc10g009320.3
Solyc08g006080.1
Solyc08g079720.3
Solyc01g104720.3
Solyc10g017960.2
Solyc01g087740.1
Solyc03g033510.3
Solyc09g059460.4
Solyc03g033360.4
Solyc06g060010.4
Solyc08g080860.4
Solyc03g006250.2
Solyc11g072765.1
Solyc09g092430.3
Solyc01g005140.3
Solyc01g111000.4
Solyc12g162270.1
Solyc08g008080.1
Solyc10g017570.3
Solyc09g098030.4
Solyc11g150145.1
Solyc07g053120.4
Solyc04g050010.2
Solyc01g067440.4
Solyc12g008680.4
Solyc10g011730.3
Solyc12g098110.1
Solyc01g106890.2
Solyc04g008940.4
Solyc01g109390.3
Solyc08g080630.4
Solyc11g071600.2
Solyc01g110630.5
Solyc04g008910.3
Solyc05g041140.5
Solyc03g098490.1
Solyc08g006560.3
Solyc01g006055.1
Solyc08g075420.4
Solyc04g016010.5
Solyc01g106620.2
Solyc04g074080.3
Solyc01g006585.2
Solyc09g098425.1
Solyc08g079420.3
Solyc08g067530.1
Solyc10g055820.3
Solyc12g049550.2
Solyc04g081755.3
Solyc01g005470.3
Solyc01g091470.3
Solyc01g106605.1
Solyc11g005290.1
Solyc05g009915.1
Solyc10g049420.2
Solyc02g092580.3
Solyc10g075070.3
Solyc03g097750.4
Solyc03g113890.1
Solyc03g058910.3
Solyc08g061640.1
Solyc10g006250.3
Solyc04g081020.3
Solyc11g042420.2
Solyc06g065530.5
Solyc08g068075.1
Solyc04g071430.2
Solyc10g080610.1
Solyc05g011940.4
Solyc09g090350.3
Solyc04g008470.3
Solyc08g007270.4
Solyc02g070080.5
Solyc01g109470.3
Solyc02g079470.1
Solyc11g012420.2
Solyc07g054870.4
Solyc04g079690.3
Solyc01g101220.3
Solyc07g049380.1
Solyc08g076790.3
Solyc02g076850.2
Solyc10g018310.1
Solyc09g090790.3
Solyc07g042510.3
Solyc03g078210.4
Solyc09g092420.3
Solyc03g025210.3
Solyc11g005300.2
Solyc01g090610.3
Solyc01g067330.3
Solyc04g008960.3
Solyc11g066420.1
Solyc04g011980.1
Solyc08g068000.3
Solyc08g078690.3
Solyc12g008840.2
Solyc12g009290.1
